id,ingredient,degree,sugar,base_spirit,glass_id,color_id,occasion_id
1656,"얼음|60 ml,진|22.5 ml,레몬 주스|22.5 ml,슈가시럽|10 ml,계란 흰자|4 개,라즈베리|민트",23,9,gin,7,3,14
1657,"얼음|30 ml,진|30 ml,데킬라|10 ml,레몬 주스|10 ml,오렌지 주스",31,1,gin|tequila,7,3,14
1658,"얼음|20 ml,꼬냑|20 ml,진|10 ml,화이트 크렘 드 망트|10 ml,마라스키노 리큐어",33,6,gin,7,7,15
1659,"얼음|480 ml,진|1.88 ml,드라이 버무스|30 ml,오렌지 주스|10 ml,슈가시럽",41,1,gin,7,3,15
1660,"얼음|15 ml,꼬냑|15 ml,진|15 ml,스위트 버무스|0.94 ml,오렌지 비터즈|소다수",34,8,gin,4,5,14
1661,"얼음|30 ml,진|15 ml,드라이 버무스|10 ml,석류즙",29,4,gin,7,7,4
1662,"얼음|30 ml,진|15 ml,드라이 버무스|15 ml,핌즈 컵 넘버 1|0.94 ml,아니제트|1 개,마라스키노 베리",26,1,gin,7,7,14
1663,"얼음|480 ml,진|22.5 ml,슈가시럽|22.5 ml,라임 주스|10 ml,블랙 커런트 리큐어|2.82 ml,오렌지 비터즈|라임",40,2,gin,7,2,14
1664,"얼음|480 ml,진|22.5 ml,라임 주스|22.5 ml,라즈베리 퓌레|진저엘|라임|1 개,라즈베리",41,1,gin,4,2,14
1665,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,핌즈 컵 넘버 1|10 ml,트리플 섹|1.88 ml,비터즈|레몬|오렌지",22,6,gin,2,2,14
1666,"얼음|330 ml,진|30 ml,드라이 버무스|10 ml,핌즈 컵 넘버 1|7.5 ml,트리플 섹|레몬",41,0,gin,7,3,22
1667,"얼음|30 ml,진|10 ml,칼바도스|10 ml,포도 주스|10 ml,레몬 주스|1 개,레몬 껍질",24,7,gin,7,2,14
1668,"얼음|30 ml,진|20 ml,듀보네|10 ml,캄파리|0.94 ml,아몬드향 리큐어",31,6,gin,7,1,14
1669,"얼음|15 ml,드라이 버무스|15 ml,진|15 ml,라임 주스|15 ml,스위트 버무스",20,8,gin,7,5,14
1670,"얼음|30 ml,진|15 ml,드라이 버무스|1.88 ml,핌즈 컵 넘버 1|1.88 ml,오렌지 비터즈",33,0,gin,7,5,14
1671,"얼음|480 ml,라이트 럼|22.5 ml,꼬냑|15 ml,진|480 ml,오렌지 주스|15 ml,레몬 주스|15 ml,아몬드 시럽|15 ml,아몬틸라도 셰리|1 슬라이스,오렌지",19,6,gin|rum,4,3,14
1672,"얼음|480 ml,진|10 ml,드라이 버무스|0.94 ml,비터즈|0.94 ml,레드 포트 와인|1 개,레몬 껍질",44,0,gin,7,7,14
1673,"얼음|20 ml,진|20 ml,트리플 섹|20 ml,화이트 카카오 리큐어",33,18,gin,7,5,13
1674,"얼음|20 ml,진|10 ml,드라이 버무스|10 ml,아마레또|10 ml,캄파리",26,6,gin,7,1,14
1675,"얼음|30 ml,캐나다 위스키|30 ml,진|10 ml,트리플 섹|0.94 ml,파스티스",24,5,gin|whisky,7,2,15
1676,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,오렌지 큐라소|1 개,레몬 껍질",30,6,gin,7,7,14
1677,"얼음|20 ml,진|10 ml,살구 브랜디|10 ml,드라이 버무스",35,6,gin,8,5,15
1678,"얼음|30 ml,진|30 ml,갈리아노|30 ml,라임 코디얼",26,28,gin,7,3,15
1679,"얼음|30 ml,진|20 ml,마라스키노 리큐어|10 ml,레몬 주스|체리",31,6,gin,7,3,14
1680,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,캄파리|오렌지",29,4,gin,2,2,14
1681,"얼음|30 ml,진|60 ml,셰리|0.94 ml,비터즈",27,2,gin,7,1,14
1682,"얼음|30 ml,진|30 ml,포도 주스|30 ml,스웨디시 푼쉬",15,5,gin,7,1,15
1683,"얼음|30 ml,진|30 ml,오렌지 주스|15 ml,트리플 섹|1 개,오렌지",25,10,gin,7,3,14
1684,"얼음|30 ml,진|15 ml,오렌지 큐라소|3.76 ml,비터즈",36,6,gin,7,1,14
1685,"얼음|330 ml,진|20 ml,드라이 버무스|1.88 ml,비터즈",43,0,gin,7,7,15
1686,"얼음|60 ml,진|30 ml,레몬 주스|30 ml,트리플 섹|1 개,계란 흰자",31,9,gin,7,3,14
1687,"잘게 부순 얼음|480 ml,진|10 ml,석류 주스|10 ml,바닐라 시럽|1 조각,패션 프루트|5 잎,민트|1 웨지,라임|진저비어",43,1,gin,4,7,14
1688,"얼음|20 ml,라이트 럼|20 ml,진|20 ml,트리플 섹|0.94 ml,비터즈",39,12,gin|rum,7,7,15
1689,"얼음|30 ml,진|15 ml,블루 큐라소|15 ml,라임 주스",28,10,gin,7,8,15
1690,"얼음|15 ml,꼬냑|0.94 ml,진|30 ml,애플잭",35,13,gin,7,1,4
1691,"얼음|10 ml,드라이 버무스|10 ml,진|10 ml,체리 브랜디|10 ml,마라스키노 리큐어|10 ml,오렌지 큐라소|10 ml,스위트 버무스|레몬",28,14,gin,7,5,15
1692,"잘게 부순 얼음|60 ml,진|30 ml,레몬 주스|20 ml,슈가시럽|1 잎,어린 가지 민트",24,9,gin,4,3,14
1693,"얼음|15 ml,라이트 럼|15 ml,진|15 ml,트리플 섹|0.94 ml,압생트",38,12,gin|rum,7,5,14
1694,"얼음|잘게 부순 얼음|20 ml,진|10 ml,아쿠아비트|30 ml,오렌지 주스|20 ml,체리 리큐어|20 ml,파인애플 주스|1 슬라이스,레몬|마라스키노 베리|1 잎,어린 가지 민트|1 슬라이스,오렌지",14,9,gin,4,2,14
1695,"얼음|30 ml,진|30 ml,스위트 버무스|1 개,마라스키노 베리",32,12,gin,7,5,14
1696,"얼음|30 ml,진|15 ml,드라이 버무스|15 ml,오렌지 주스|15 ml,스위트 버무스|1 개,계란 노른자",25,6,gin,7,3,14
1697,"얼음|30 ml,진|30 ml,아몬드향 리큐어|30 ml,레몬 주스|0.94 ml,계란 흰자",21,6,gin,7,2,14
1698,"얼음|480 ml,진|15 ml,사케",43,0,gin,7,5,14
1699,"얼음|30 ml,진|15 ml,오렌지 주스|15 ml,트리플 섹|레몬|1 개,마라스키노 베리",31,11,gin,7,3,14
1700,"얼음|30 ml,진|20 ml,스카치 위스키",44,0,gin|whisky,2,2,15
1701,"얼음|30 ml,진|15 ml,오렌지 큐라소|10 ml,캄파리",36,7,gin,7,1,14
1702,"얼음|30 ml,진|30 ml,블루 큐라소|1.88 ml,오렌지 비터즈",33,16,gin,7,8,15
1703,"얼음|15 ml,살구 브랜디|15 ml,진|15 ml,듀보네|1 개,마라스키노 베리",31,12,gin,7,1,15
1704,"얼음|30 ml,진|15 ml,살구 브랜디|15 ml,오렌지 큐라소|1 개,레몬 껍질|1 개,마라스키노 베리",38,11,gin,7,2,14
1705,"얼음|480 ml,진|15 ml,레몬 주스|7.5 ml,오렌지 큐라소|1 개,계란",43,0,gin,7,3,14
1706,"얼음|30 ml,드라이 버무스|15 ml,진|10 ml,복숭아 리큐어",25,4,gin,7,3,15
1707,"얼음|30 ml,진|15 ml,살구 브랜디|15 ml,드라이 버무스|0.94 ml,오렌지 큐라소|레몬|1 개,마라스키노 베리",35,6,gin,7,7,14
1708,"얼음|330 ml,진|7.5 ml,마라스키노 리큐어|7.5 ml,트리플 섹|7.5 ml,스위트 버무스",43,1,gin,7,5,15
1709,"얼음|480 ml,진|22.5 ml,레몬 주스|22.5 ml,슈가시럽|5 개,라즈베리|소다수",41,2,gin,4,3,15
1710,"얼음|30 ml,진|480 ml,패션 프루트 주스|20 ml,라임 주스|20 ml,슈가시럽|레몬",2,13,gin,1,3,14
1711,"얼음|20 ml,진|20 ml,칼바도스|20 ml,스위트 버무스|1.88 ml,레몬 주스|0.94 ml,파스티스",25,16,rum,7,2,15
1712,"얼음|330 ml,진|20 ml,그린 샤르트뢰즈|0.94 ml,그린 박하 리큐어",44,1,gin,7,6,14
1713,"얼음|30 ml,진|15 ml,스위트 버무스|10 ml,그린 샤르트뢰즈|0.94 ml,오렌지 비터즈",34,11,gin,7,5,15
1714,"얼음|30 ml,라이트 럼|30 ml,진|30 ml,체리 리큐어|1.88 ml,오렌지 주스",35,7,gin|rum,7,1,14
1715,"얼음|30 ml,진|30 ml,크림|30 ml,코디얼 메독",15,0,gin,7,5,15
1716,"얼음|15 ml,진|15 ml,그린 큐라소|15 ml,스위트 버무스|1.88 ml,레몬 주스",20,8,gin,7,6,15
1717,"얼음|480 ml,진|10 ml,체리 리큐어|10 ml,마라스키노 리큐어|10 ml,트리플 섹|1 개,오렌지",44,1,gin,7,7,15
1718,"얼음|480 ml,진|1.88 ml,오렌지 맛 브랜디|22.5 ml,자몽주스",43,0,gin,7,2,14
1719,"얼음|60 ml,진|30 ml,석류즙|1 개,계란 흰자",30,8,gin,7,1,4
1720,"얼음|480 ml,진|15 ml,그린 샤르트뢰즈|10 ml,계란 흰자|1.88 ml,마라스키노 리큐어",43,0,gin,7,6,15
1721,"얼음|30 ml,진|15 ml,드라이 버무스|15 ml,오렌지 주스|15 ml,스위트 버무스|1 개,계란 흰자",25,6,gin,7,3,14
1722,"얼음|480 ml,진|15 ml,오렌지 큐라소|15 ml,파인애플 주스|2.82 ml,오렌지 비터즈|1 개,마라스키노 베리",42,1,gin,7,3,14
1723,"얼음|480 ml,진|2.82 ml,살구 브랜디|480 ml,파인애플 주스",22,6,gin,7,3,14
1724,"얼음|480 ml,진|30 ml,자몽주스|10 ml,마라스키노 리큐어|0.94 ml,라임 주스|0.94 ml,슈가시럽|오렌지",41,1,gin,7,3,14
1725,"얼음|10 ml,꼬냑|10 ml,진|20 ml,그린 샤르트뢰즈|10 ml,체리 브랜디",36,14,gin,7,6,15
1726,"얼음|30 ml,드라이 버무스|30 ml,진|30 ml,듀보네",25,4,gin,7,1,14
1727,"얼음|60 ml,진|10 ml,드라이 버무스|10 ml,페르넷 브랭커|10 ml,트리플 섹|10 ml,스위트 버무스",38,6,gin,7,2,14
1728,"얼음|30 ml,진|15 ml,오렌지 주스|10 ml,트리플 섹|1.88 ml,오렌지 비터즈",29,8,gin,7,3,14
1729,"얼음|30 ml,진|30 ml,크림|30 ml,화이트 크렘 드 망트|너트맥",15,6,gin,7,5,13
1730,"얼음|30 ml,드라이 버무스|30 ml,진|30 ml,스위트 버무스|4 개,딸기",27,8,gin,7,7,14
1731,"얼음|10 ml,드라이 버무스|10 ml,진|10 ml,캄파리|10 ml,화이트 크렘 드 망트",21,8,gin,7,7,15
1732,"얼음|15 ml,드라이 버무스|15 ml,진|15 ml,바나나 리큐어|사이다|바나나|1 웨지,라임|1 개,딸기",27,6,gin,3,3,14
1733,"얼음|30 ml,드라이 버무스|30 ml,진|15 ml,석류즙|0.94 ml,파스티스|1 개,마라스키노 베리",25,5,gin,7,1,14
1734,"얼음|480 ml,진|15 ml,드라이 버무스|1.88 ml,레몬 주스|레몬",44,0,gin,2,3,14
1735,"얼음|480 ml,진|15 ml,살구 브랜디|10 ml,계란 흰자|10 ml,석류즙",43,1,gin,7,1,14
1736,"얼음|30 ml,진|30 ml,그린 큐라소|30 ml,레몬 주스|1.88 ml,파스티스",15,0,gin,7,6,14
1737,"얼음|30 ml,라이트 럼|30 ml,진|30 ml,파인애플 주스|파인애플",28,5,gin|rum,7,3,14
1738,"얼음|480 ml,진|15 ml,자몽주스|15 ml,트리플 섹",43,1,gin,7,3,14
1739,"얼음|20 ml,진|10 ml,드라이 버무스|10 ml,칼바도스|10 ml,트리플 섹|1 개,마라스키노 베리",31,12,gin,7,2,14
1740,"얼음|30 ml,진|480 ml,파인애플 주스|10 ml,레몬 주스|10 ml,트리플 섹|0.94 ml,석류즙",3,12,gin,7,3,14
1741,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,듀보네",25,4,gin,7,1,15
1742,"얼음|30 ml,진|10 ml,살구 브랜디|10 ml,석류즙|10 ml,레몬 주스",28,8,gin,7,1,14
1743,"얼음|30 ml,진|20 ml,트리플 섹|15 ml,라임 주스|레몬",31,12,gin,7,5,14
1744,"얼음|15 ml,캐나다 위스키|15 ml,라이트 럼|15 ml,진|480 ml,오렌지 주스|0.94 ml,복숭아 비터즈",2,8,gin|rum|whisky,7,3,14
1745,"얼음|120 ml,진|30 ml,크림|30 ml,레몬 주스|소다수",30,0,gin,2,3,14
1746,"얼음|30 ml,드라이 버무스|15 ml,진|15 ml,위스키/허니 리큐어",27,6,gin,7,3,15
1747,"얼음|20 ml,라이트 럼|20 ml,진|20 ml,트리플 섹|1 개,레몬 껍질",39,13,gin|rum,7,5,14
1748,"얼음|30 ml,진|30 ml,계란 리큐어|30 ml,석류즙",21,11,gin,7,1,13
1749,"얼음|30 ml,진|15 ml,드라이 버무스|15 ml,오렌지 맛 브랜디|15 ml,파인애플 주스|0.94 ml,비터즈|1 개,마라스키노 베리",28,5,gin,7,2,15
1750,"얼음|480 ml,진|480 ml,칼바도스|480 ml,스위트 버무스|10 ml,그린 샤르트뢰즈",26,16,gin,7,3,14
1751,"얼음|330 ml,진|10 ml,아니제트|0.94 ml,캄파리|레몬",44,0,gin,7,7,15
1752,"얼음|60 ml,진|10 ml,석류즙|1 개,그린 올리브|1 개,오렌지",38,3,gin,7,1,15
1753,"얼음|60 ml,진|30 ml,다크 카카오 리큐어",38,1,gin,7,2,13
1754,"얼음|30 ml,진|15 ml,트리플 섹|15 ml,패션 프루트 주스|0.94 ml,석류즙",30,12,gin,7,3,14
1755,"얼음|30 ml,드라이 버무스|30 ml,진|2.82 ml,마라스키노 리큐어|2.82 ml,오렌지 비터즈|1.88 ml,압생트|1 개,그린 올리브",29,1,gin,7,5,14
1756,"얼음|30 ml,진|30 ml,크림|30 ml,다크 카카오 리큐어",23,1,gin,7,2,13
1757,"얼음|480 ml,진|15 ml,드라이 버무스|15 ml,레몬 주스|0.94 ml,석류즙|0.94 ml,트리플 섹|1 개,마라스키노 베리",42,0,gin,7,3,14
1758,"얼음|30 ml,진|15 ml,핌즈 컵 넘버 1|15 ml,체리 브랜디|10 ml,레몬 주스|1.88 ml,비터즈|1.88 ml,오렌지 비터즈|소다수",25,5,gin,3,2,14
1759,"얼음|30 ml,진|30 ml,포도 주스|30 ml,스웨디시 푼쉬",15,5,gin,7,1,15
1760,"얼음|30 ml,진|30 ml,그린 샤르트뢰즈|0.94 ml,핌즈 컵 넘버 1|0.94 ml,오렌지 큐라소|1 개,그린 올리브",36,12,gin,7,6,15
1761,"얼음|480 ml,진|20 ml,라임 주스|20 ml,슈가시럽|15 ml,블랙베리 리큐어|1 개,계란 흰자|블랙베리",40,2,gin,4,1,14
1762,"얼음|330 ml,스카치 위스키|20 ml,진|20 ml,레몬 주스|10 ml,계란 흰자|0.94 ml,화이트 크렘 드 망트",39,0,gin|whisky,7,3,14
1763,"얼음|480 ml,진|30 ml,레몬 주스|20 ml,슈가시럽|샴페인|레몬|1 개,마라스키노 베리",40,1,gin|champagne,2,3,14
1764,"얼음|480 ml,진|15 ml,살구 브랜디|15 ml,스위트 버무스|0.94 ml,석류즙",43,1,gin,7,5,14
1765,"얼음|30 ml,진|330 ml,크랜베리 주스|330 ml,소다수|20 ml,트리플 섹|10 ml,라임 주스|라임|오렌지",2,11,gin,4,7,14
1766,"얼음|330 ml,진|20 ml,복숭아 리큐어|20 ml,패션 프루트 주스|1 개,마라스키노 베리",41,2,gin,7,3,14
1767,"얼음|480 ml,진|30 ml,라임 주스|30 ml,라즈베리 주스|소다수|1 슬라이스,레몬",40,0,gin,2,2,14
1768,"얼음|10 ml,드라이 버무스|10 ml,진|20 ml,트리플 섹|10 ml,스위트 버무스|0.94 ml,비터즈",30,19,gin,7,2,14
1769,"얼음|30 ml,진|15 ml,그린 샤르트뢰즈|0.94 ml,페르넷 브랭커",40,8,gin,7,6,14
1770,"얼음|30 ml,진|15 ml,블랙 커런트 리큐어|15 ml,레드 포트 와인|0.94 ml,레몬 주스",27,6,gin,7,2,14
1771,"얼음|30 ml,진|15 ml,칼바도스|0.94 ml,석류즙|레몬",33,8,gin,7,2,15
1772,"얼음|15 ml,살구 브랜디|15 ml,진|15 ml,칼바도스|15 ml,오렌지 주스|0.94 ml,석류즙",22,14,gin,7,3,14
1773,"얼음|480 ml,진|30 ml,레몬 주스|20 ml,슈가시럽|민트",40,1,gin,7,3,14
1774,"얼음|330 ml,진|20 ml,오렌지 주스|20 ml,오렌지 큐라소",41,1,gin,7,3,14
1775,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,체리 브랜디|0.94 ml,마라스키노 리큐어|1 개,오렌지",32,6,gin,7,5,14
1776,"얼음|30 ml,진|30 ml,그린 샤르트뢰즈|30 ml,스위트 버무스|0.94 ml,비터즈",31,16,gin,7,3,14
1777,"얼음|30 ml,진|15 ml,그린 샤르트뢰즈|15 ml,레몬 주스|0.94 ml,파스티스|슈가시럽",30,6,gin,7,6,14
1778,"얼음|20 ml,라이트 럼|20 ml,진|10 ml,데킬라|10 ml,레몬 주스",34,1,gin|rum|tequila,7,5,14
1779,"얼음|30 ml,진|15 ml,스위트 버무스|1.88 ml,오렌지 큐라소|1 개,오렌지",36,8,gin,7,5,15
1780,"얼음|20 ml,진|10 ml,살구 브랜디|10 ml,드라이 버무스|10 ml,오렌지 큐라소|0.94 ml,레몬 주스",33,8,gin,7,2,15
1781,"얼음|30 ml,진|1.88 ml,비터즈|1.88 ml,그린 샤르트뢰즈",41,1,gin,8,2,15
1782,"얼음|30 ml,드라이 버무스|22.5 ml,진|30 ml,캄파리",27,4,whisky,7,2,14
1783,"얼음|20 ml,진|20 ml,오렌지 주스|10 ml,마라스키노 리큐어|7.5 ml,레몬 주스|샴페인|오렌지",20,6,gin|champagne,7,3,14
1784,"얼음|330 ml,진|20 ml,오렌지 주스|10 ml,핌즈 컵 넘버 1|1 개,오렌지",41,0,gin,7,3,14
1785,"얼음|330 ml,진|15 ml,자몽주스|7.5 ml,마라스키노 리큐어",42,1,gin,7,3,14
1786,"얼음|30 ml,드라이 버무스|30 ml,진",31,0,gin,7,5,15
1787,"얼음|20 ml,진|10 ml,바나나 리큐어|10 ml,갈리아노|10 ml,자몽주스",28,10,gin,7,3,15
1788,"얼음|330 ml,진|15 ml,레몬 주스|15 ml,트리플 섹|0.94 ml,비터즈",42,1,gin,7,2,14
1789,"얼음|60 ml,진|10 ml,오렌지 주스|10 ml,슈가시럽|0.94 ml,레몬 주스|민트",33,7,gin,7,3,14
1790,"얼음|30 ml,버본|30 ml,진|15 ml,레몬 주스|슈가시럽|1 잎,어린 가지 민트",36,0,gin|whisky,2,2,14
1791,"얼음|30 ml,진|15 ml,체리 브랜디|15 ml,스위트 버무스|1 개,마라스키노 베리",36,11,gin,7,11,4
1792,"얼음|20 ml,진|10 ml,화이트 포트 와인|7.5 ml,마라스키노 리큐어|7.5 ml,트리플 섹",30,14,gin,7,5,15
1793,"얼음|30 ml,진|15 ml,살구 브랜디|10 ml,오렌지 주스|0.94 ml,비터즈|1 개,마라스키노 베리|1 개,오렌지",33,8,gin,7,2,14
1794,"얼음|15 ml,진|30 ml,캄파리|15 ml,계란 흰자|15 ml,자몽주스|15 ml,트리플 섹|15 ml,오렌지 주스|10 ml,석류즙|당근|1 개,마라스키노 베리|1 잎,어린 가지 민트",16,13,gin,3,1,14
1795,"얼음|330 ml,진|20 ml,드라이 버무스|10 ml,오렌지 큐라소|0.94 ml,파스티스|1 개,그린 올리브",43,0,gin,7,7,14
1796,"얼음|15 ml,드라이 버무스|15 ml,진|15 ml,셰리|15 ml,스위트 버무스|0.94 ml,아몬드 시럽|0.94 ml,오렌지 비터즈",24,7,gin,7,5,15
1797,"얼음|480 ml,진|15 ml,바닐라 리큐어|0.94 ml,레몬 주스",44,0,gin,7,2,14
1798,"얼음|480 ml,진|10 ml,드라이 버무스|30 ml,트리플 섹|10 ml,캄파리|1 개,오렌지",43,2,gin,7,1,14
1799,"얼음|60 ml,진|22.5 ml,오렌지 큐라소|22.5 ml,라임 주스|0.94 ml,비터즈|0.94 ml,오렌지 비터즈|라임",30,5,gin,7,2,14
1800,"얼음|30 ml,드라이 버무스|30 ml,진|30 ml,블랙 커런트 리큐어",27,8,gin,7,2,15
1801,"얼음|60 ml,진|15 ml,레몬 주스|7.5 ml,아몬드 시럽",32,4,gin,7,3,14
1802,"얼음|30 ml,드라이 버무스|30 ml,진|30 ml,파인애플 주스",21,4,gin,7,3,15
1803,"얼음|30 ml,진|30 ml,파스티스|0.94 ml,석류즙",41,7,gin,7,2,14
1804,"얼음|20 ml,꼬냑|20 ml,진|10 ml,트리플 섹|7.5 ml,레몬 주스",35,6,gin,7,2,15
1805,"얼음|30 ml,진|15 ml,드라이 버무스|10 ml,자몽주스|2.82 ml,마라스키노 리큐어",29,3,gin,7,5,14
1806,"얼음|20 ml,진|10 ml,살구 브랜디|10 ml,드라이 버무스|10 ml,오렌지 맛 브랜디|1 개,레몬 껍질",36,7,gin,7,2,15
1807,"얼음|60 ml,진|30 ml,석류즙|10 ml,크림",27,7,gin,7,1,15
1808,"얼음|30 ml,드라이 버무스|30 ml,진|10 ml,화이트 카카오 리큐어|1.88 ml,체리 브랜디|1 개,초콜릿",30,3,gin,7,5,14
1809,"얼음|480 ml,진|15 ml,셰리|10 ml,오렌지 주스|1 개,마라스키노 베리",43,0,gin,7,2,14
1810,"얼음|15 ml,진|15 ml,화이트 크렘 드 망트|15 ml,스위트 버무스",21,15,gin,7,5,14
1811,"얼음|15 ml,꼬냑|15 ml,진|15 ml,스위트 버무스|1.88 ml,오렌지 비터즈",33,8,gin,7,3,15
1812,"얼음|30 ml,진|15 ml,자몽주스|15 ml,옐로우 샤르트뢰즈",32,10,gin,7,3,14
1813,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,트리플 섹",32,12,gin,7,2,15
1814,"얼음|30 ml,진|15 ml,드라이 버무스|1.88 ml,마라스키노 리큐어|0.94 ml,비터즈|1 개,레몬 껍질",35,0,gin,7,7,4
1815,"얼음|330 ml,진|10 ml,드라이 버무스|10 ml,라이트 럼|10 ml,트리플 섹|1 개,그린 올리브|1 개,마라스키노 베리",43,1,gin|rum,7,7,15
1816,"얼음|잘게 부순 얼음|30 ml,진|15 ml,드라이 버무스|15 ml,파인애플 주스|파인애플",27,3,gin,2,3,14
1817,"얼음|60 ml,진|30 ml,라임 코디얼|20 ml,화이트 초콜릿 리큐어|1 개,초콜릿",28,21,gin,2,3,15
1818,"얼음|60 ml,진|10 ml,드라이 버무스|10 ml,핌즈 컵 넘버 1|1.88 ml,비터즈|1 개,마라스키노 베리",35,0,gin,7,7,13
1819,"얼음|30 ml,진|30 ml,체리 브랜디|0.94 ml,오렌지 비터즈|1 개,마라스키노 베리",39,9,gin,7,7,14
1820,"얼음|30 ml,진|30 ml,레몬 주스|30 ml,바이올렛 리큐어",21,6,gin,7,7,14
1821,"얼음|30 ml,진|15 ml,레몬 주스|15 ml,스웨디시 푼쉬",22,0,gin,7,3,15
1822,"얼음|480 ml,진|22.5 ml,오렌지 주스|2.82 ml,핌즈 컵 넘버 1|2.82 ml,석류즙|오렌지",42,0,gin,7,2,14
1823,"얼음|30 ml,진|15 ml,드라이 버무스|15 ml,파스티스",37,3,gin,7,5,15
1824,"얼음|30 ml,진|15 ml,오렌지 맛 브랜디|15 ml,레몬 주스|15 ml,복숭아 리큐어|사이다",29,7,gin,4,3,14
1825,"얼음|330 ml,진|150 ml,오렌지 주스|10 ml,체리 브랜디|진저엘",31,3,gin,4,3,14
1826,"얼음|30 ml,진|30 ml,칼바도스|10 ml,석류즙|1.88 ml,파스티스|1 개,레몬 껍질",25,14,gin,7,2,14
1827,"얼음|60 ml,진|30 ml,자몽주스|2.82 ml,마라스키노 리큐어",29,4,gin,7,3,14
1828,"얼음|30 ml,진|30 ml,깔루아|30 ml,레몬 주스|15 ml,계란 흰자|1 개,마라스키노 베리",17,5,gin,7,2,14
1829,"얼음|30 ml,진|15 ml,캄파리|15 ml,듀보네|레몬|오렌지",32,6,gin,7,1,14
1830,"얼음|330 ml,진|7.5 ml,드라이 버무스|20 ml,오렌지 주스|10 ml,스위트 버무스|1.88 ml,압생트|1 개,오렌지",41,1,gin,7,3,15
1831,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,레몬 주스|20 ml,트리플 섹",24,9,gin,7,3,14
1832,"얼음|30 ml,드라이 버무스|30 ml,진|30 ml,체리 브랜디|1 개,마라스키노 베리",32,6,gin,7,7,14
1833,"얼음|20 ml,드라이 버무스|20 ml,진|20 ml,그린 박하 리큐어",27,6,gin,3,6,14
1834,"얼음|60 ml,진|30 ml,라즈베리 주스|라즈베리",30,2,gin,7,1,13
1835,"얼음|30 ml,살구 브랜디|30 ml,진",40,12,gin,7,2,15
1836,"얼음|15 ml,살구 브랜디|15 ml,진|15 ml,핌즈 컵 넘버 1|15 ml,칼바도스|15 ml,메이플 시럽",18,24,gin,7,2,14
1837,"얼음|15 ml,드라이 버무스|15 ml,진|15 ml,스카치 위스키|0.94 ml,비터즈|1 개,그린 올리브",34,0,gin|whisky,7,2,14
1838,"얼음|30 ml,진|15 ml,스위트 버무스|1 개,오렌지",36,8,gin,7,3,14
1839,"얼음|30 ml,진|30 ml,레몬 주스|30 ml,마라스키노 리큐어",24,6,gin,7,3,14
1840,"얼음|30 ml,진|10 ml,드라이 버무스|30 ml,칼바도스|10 ml,자몽주스|10 ml,스위트 버무스",23,12,gin,7,2,14
1841,"얼음|480 ml,진|480 ml,크랜베리 주스|30 ml,자몽주스|슈가시럽",21,6,gin,4,1,14
1842,"얼음|20 ml,진|20 ml,스위트 버무스|10 ml,칼바도스|10 ml,석류즙",23,16,gin,7,7,14
1843,"얼음|15 ml,진|15 ml,체리 브랜디|15 ml,레몬 주스|15 ml,트리플 섹",28,14,gin,7,3,14
1844,"얼음|30 ml,진|15 ml,블루 큐라소|15 ml,트리플 섹|1 개,마라스키노 베리",37,17,gin,7,8,4
1845,"얼음|30 ml,진|30 ml,스웨디시 푼쉬",22,0,gin,7,3,14
1846,"얼음|30 ml,진|20 ml,드라이 버무스|10 ml,그린 샤르트뢰즈",33,4,gin,7,5,15
1847,"얼음|60 ml,진|30 ml,크림|20 ml,슈가시럽|15 ml,레몬 주스|15 ml,라임 주스|1.88 ml,등화수|1 개,계란 흰자|소다수",19,7,gin,2,5,14
1848,"얼음|30 ml,진|30 ml,체리 브랜디|0.94 ml,퀴멜|1 개,마라스키노 베리",39,9,gin,7,7,14
1849,"얼음|30 ml,진|15 ml,레몬 주스|15 ml,트리플 섹|10 ml,블루 큐라소",30,12,gin,7,6,14
1850,"얼음|30 ml,진|15 ml,오렌지 큐라소|15 ml,파인애플 주스",29,8,gin,7,3,14
1851,"얼음|15 ml,진|30 ml,플리마스 슬로 진|0.94 ml,비터즈",14,0,gin,7,10,14
1852,"얼음|30 ml,캐나다 위스키|30 ml,진|0.94 ml,블랙 커런트 리큐어|0.94 ml,비터즈|0.94 ml,레몬 주스",21,0,gin|whisky,7,2,15
